//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0315
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=1750      
StartTime=2022/09/06 09:23:52
EndTime=2022/09/06 09:26:46
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/08/27
Ch1=-7.027595e-01,+2.161007e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.714067e+00,+1.062201e-03,-1.196327e-08,+2.638040e-13,-3.010376e-18,+2.176796e-23,+0.000000e+00,+0.000000e+00,
Ch4=+5.010445e-02,+3.809940e+01,+3.164015e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-4.734926e+00,+7.539691e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-8.423751e+00,+1.271962e-02,+6.610446e-08,+2.867850e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.240523e+01,+2.142968e+06,-5.590543e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,+0.000000e+00,+1.000000e+00,
Ch9=-5.569065e+00,+1.069652e-03,-1.276158e-08,+2.996936e-13,-3.733113e-18,+2.715745e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],Weiss-DO [mg/l],電池電圧 [V],G&G-DO [mg/l],B&K-DO [mg/l],
2022/09/06,09:24:06,-0.2365,36.002,0.034,0.065,52.490,993.709,-6.290,0.20,0.20,-0.03,92.45,6.358,8.20,6.373,6.372,
2022/09/06,09:24:06,-0.2580,36.029,0.034,0.065,52.433,993.699,-6.300,0.20,0.20,0.01,92.46,6.358,8.20,6.373,6.373,
2022/09/06,09:24:07,-0.2365,36.050,0.034,0.065,52.494,993.692,-6.307,0.17,0.17,0.04,92.50,6.361,8.19,6.376,6.376,
2022/09/06,09:24:07,-0.2365,36.054,0.033,0.065,52.393,993.690,-6.309,0.22,0.22,0.01,92.42,6.356,8.22,6.371,6.371,
2022/09/06,09:24:07,-0.2365,36.044,0.033,0.065,52.229,993.694,-6.305,0.19,0.19,0.03,92.47,6.360,8.20,6.375,6.375,
2022/09/06,09:24:07,-0.2365,36.040,0.033,0.065,52.326,993.695,-6.304,0.22,0.22,0.01,92.45,6.358,8.22,6.373,6.372,
2022/09/06,09:24:07,-0.2365,36.042,0.033,0.065,52.357,993.695,-6.304,0.19,0.19,0.00,92.39,6.354,8.20,6.369,6.368,
2022/09/06,09:24:07,-0.2365,36.049,0.033,0.065,52.334,993.692,-6.307,0.21,0.21,-0.01,92.45,6.359,8.20,6.374,6.374,
2022/09/06,09:24:07,-0.2365,36.064,0.033,0.065,52.382,993.687,-6.312,0.20,0.20,-0.03,92.49,6.362,8.19,6.377,6.377,
2022/09/06,09:24:07,-0.2365,36.078,0.033,0.065,52.340,993.682,-6.317,0.20,0.20,-0.03,92.45,6.359,8.20,6.374,6.374,
2022/09/06,09:24:07,-0.2365,36.096,0.033,0.065,52.210,993.675,-6.324,0.22,0.22,-0.03,92.49,6.362,8.20,6.377,6.377,
2022/09/06,09:24:07,-0.2365,36.109,0.033,0.065,52.358,993.671,-6.328,0.41,0.41,-0.32,92.46,6.362,8.20,6.377,6.377,
2022/09/06,09:24:08,-0.2365,36.122,0.033,0.065,52.346,993.666,-6.333,0.51,0.51,-0.58,92.44,6.363,8.20,6.378,6.378,
2022/09/06,09:24:08,-0.2365,36.132,0.034,0.065,52.480,993.663,-6.336,0.57,0.57,-0.12,92.44,6.364,8.19,6.379,6.379,
2022/09/06,09:24:08,-0.2365,36.129,0.033,0.065,52.261,993.664,-6.335,0.50,0.50,-0.42,92.36,6.361,8.20,6.376,6.376,
2022/09/06,09:24:08,-0.2365,36.099,0.033,0.065,52.272,993.674,-6.325,0.56,0.56,-0.09,92.35,6.362,8.20,6.377,6.377,
2022/09/06,09:24:08,-0.2365,36.082,0.034,0.065,52.415,993.680,-6.319,0.72,0.72,0.42,92.49,6.373,8.19,6.388,6.387,
2022/09/06,09:24:08,-0.2365,36.081,0.034,0.065,52.400,993.681,-6.318,0.64,0.64,0.22,92.54,6.376,8.19,6.391,6.391,
2022/09/06,09:24:08,-0.2365,36.093,0.034,0.065,52.405,993.677,-6.322,0.84,0.84,1.08,92.46,6.371,8.20,6.386,6.386,
2022/09/06,09:24:08,-0.2365,36.109,0.033,0.065,52.169,993.671,-6.328,0.47,0.47,0.45,92.56,6.377,8.20,6.392,6.392,
2022/09/06,09:24:08,-0.2365,36.117,0.033,0.065,52.240,993.668,-6.331,0.27,0.27,0.12,92.51,6.374,8.20,6.389,6.388,
2022/09/06,09:24:08,-0.2365,36.120,0.033,0.065,52.331,993.667,-6.332,0.20,0.20,0.05,92.61,6.380,8.21,6.395,6.395,
2022/09/06,09:24:09,-0.2580,36.128,0.033,0.065,52.277,993.664,-6.335,0.17,0.17,0.00,92.58,6.378,8.20,6.393,6.393,
2022/09/06,09:24:09,-0.2580,36.136,0.034,0.065,52.397,993.661,-6.338,0.22,0.22,0.04,92.52,6.373,8.22,6.388,6.388,
2022/09/06,09:24:09,-0.2365,36.155,0.033,0.065,52.347,993.654,-6.345,0.19,0.19,0.01,92.46,6.369,8.20,6.384,6.384,
2022/09/06,09:24:09,-0.2365,36.170,0.034,0.065,52.382,993.649,-6.350,0.21,0.21,-0.01,92.45,6.368,8.22,6.383,6.383,
2022/09/06,09:24:09,-0.2365,36.187,0.033,0.065,52.079,993.643,-6.356,0.20,0.20,-0.03,92.57,6.376,8.20,6.391,6.391,
2022/09/06,09:24:09,-0.2365,36.220,0.033,0.065,52.192,993.632,-6.367,0.20,0.20,-0.04,92.55,6.377,8.20,6.392,6.391,
2022/09/06,09:24:09,-0.2365,36.259,0.033,0.065,52.076,993.618,-6.381,0.21,0.21,-0.03,92.61,6.383,8.19,6.399,6.398,
2022/09/06,09:24:09,-0.2365,36.301,0.034,0.065,52.371,993.603,-6.396,0.19,0.19,0.00,92.64,6.386,8.20,6.401,6.401,
2022/09/06,09:24:09,-0.2365,36.341,0.033,0.065,52.208,993.589,-6.410,0.24,0.24,-0.17,92.59,6.383,8.20,6.398,6.398,
2022/09/06,09:24:09,-0.2365,36.370,0.033,0.065,52.023,993.578,-6.421,0.34,0.34,-0.96,92.68,6.389,8.20,6.405,6.404,
2022/09/06,09:24:10,-0.2365,36.393,0.033,0.065,52.081,993.570,-6.429,0.45,0.45,-0.41,92.67,6.388,8.21,6.403,6.403,
2022/09/06,09:24:10,-0.2365,36.410,0.033,0.065,51.860,993.564,-6.435,0.57,0.57,0.01,92.58,6.382,8.20,6.397,6.396,
2022/09/06,09:24:10,-0.2365,36.413,0.033,0.065,52.189,993.563,-6.436,0.69,0.69,0.36,92.72,6.392,8.20,6.407,6.407,
2022/09/06,09:24:10,-0.2365,36.383,0.034,0.065,52.248,993.574,-6.425,0.54,0.54,-0.23,92.72,6.391,8.23,6.406,6.406,
2022/09/06,09:24:10,-0.2365,36.306,0.033,0.065,52.208,993.601,-6.398,0.60,0.60,-0.12,92.79,6.394,8.20,6.410,6.409,
2022/09/06,09:24:10,-0.2365,36.249,0.033,0.065,52.228,993.621,-6.377,0.60,0.60,0.09,92.70,6.387,8.20,6.402,6.401,
2022/09/06,09:24:10,-0.2365,36.205,0.033,0.065,52.268,993.637,-6.362,0.69,0.69,0.37,92.65,6.382,8.20,6.397,6.397,
2022/09/06,09:24:10,-0.2365,36.168,0.033,0.065,52.207,993.650,-6.349,0.60,0.60,0.05,92.62,6.379,8.20,6.394,6.394,
2022/09/06,09:24:10,-0.2580,36.141,0.033,0.065,52.295,993.660,-6.339,0.59,0.59,0.01,92.60,6.377,8.22,6.392,6.392,
2022/09/06,09:24:10,-0.2365,36.108,0.034,0.065,52.373,993.671,-6.328,0.51,0.51,-0.47,92.60,6.379,8.19,6.394,6.394,
2022/09/06,09:24:11,-0.2365,36.078,0.033,0.065,52.369,993.682,-6.317,0.61,0.61,-0.04,92.49,6.372,8.19,6.387,6.387,
2022/09/06,09:24:11,-0.2365,36.041,0.033,0.065,52.259,993.695,-6.304,0.72,0.72,0.33,92.54,6.377,8.19,6.392,6.391,
2022/09/06,09:24:11,-0.2365,35.992,0.034,0.065,52.641,993.712,-6.287,0.66,0.66,0.29,92.66,6.385,8.22,6.400,6.400,
2022/09/06,09:24:11,-0.2365,35.956,0.033,0.065,52.402,993.725,-6.274,0.73,0.73,0.58,92.69,6.386,8.20,6.401,6.401,
2022/09/06,09:24:11,-0.2580,35.929,0.034,0.065,52.523,993.734,-6.265,0.57,0.57,-0.33,92.74,6.388,8.22,6.403,6.403,
2022/09/06,09:24:11,-0.2365,35.900,0.034,0.065,52.646,993.744,-6.255,0.60,0.60,-0.12,92.68,6.383,8.22,6.398,6.398,
2022/09/06,09:24:11,-0.2365,35.873,0.034,0.065,52.686,993.754,-6.245,0.60,0.60,0.03,92.66,6.380,8.19,6.395,6.395,
2022/09/06,09:24:11,-0.2365,35.853,0.034,0.065,52.546,993.761,-6.238,0.65,0.65,0.35,92.73,6.384,8.20,6.399,6.399,
2022/09/06,09:24:11,-0.2365,35.842,0.033,0.065,52.459,993.765,-6.234,0.56,0.56,-0.05,92.65,6.377,8.20,6.393,6.392,
2022/09/06,09:24:11,-0.2365,35.835,0.034,0.065,52.738,993.767,-6.232,0.54,0.54,-0.33,92.62,6.375,8.22,6.390,6.389,
2022/09/06,09:24:12,-0.2365,35.839,0.034,0.065,52.639,993.766,-6.233,0.62,0.62,0.03,92.59,6.372,8.19,6.387,6.387,
2022/09/06,09:24:12,-0.2365,35.852,0.034,0.065,52.643,993.761,-6.238,0.63,0.63,0.03,92.56,6.369,8.19,6.384,6.384,
2022/09/06,09:24:12,-0.2365,35.861,0.034,0.065,52.618,993.758,-6.241,0.66,0.66,0.05,92.65,6.375,8.19,6.390,6.390,
2022/09/06,09:24:12,-0.2365,35.858,0.034,0.065,52.509,993.759,-6.240,0.72,0.72,0.35,92.65,6.376,8.20,6.391,6.390,
2022/09/06,09:24:12,-0.2365,35.843,0.034,0.065,52.555,993.764,-6.235,0.55,0.55,-0.12,92.66,6.379,8.18,6.394,6.393,
2022/09/06,09:24:12,-0.2580,35.794,0.034,0.065,52.840,993.781,-6.217,0.60,0.60,0.20,92.68,6.381,8.20,6.396,6.395,
2022/09/06,09:24:12,-0.2365,35.764,0.034,0.065,52.643,993.792,-6.207,0.44,0.44,-0.63,92.73,6.385,8.20,6.400,6.400,
2022/09/06,09:24:12,-0.2365,35.710,0.034,0.065,52.663,993.811,-6.188,0.62,0.62,0.05,92.77,6.388,8.22,6.403,6.403,
2022/09/06,09:24:12,-0.2580,35.638,0.034,0.065,52.777,993.836,-6.163,0.57,0.57,-0.12,92.83,6.394,8.20,6.409,6.408,
2022/09/06,09:24:12,-0.2365,35.564,0.034,0.065,52.767,993.862,-6.137,0.57,0.57,0.04,92.89,6.399,8.20,6.414,6.414,
2022/09/06,09:24:13,-0.2365,35.501,0.034,0.065,52.906,993.884,-6.115,0.66,0.66,0.22,92.84,6.395,8.20,6.410,6.409,
2022/09/06,09:24:13,-0.2365,35.441,0.034,0.065,53.029,993.905,-6.094,0.63,0.63,0.06,92.71,6.386,8.23,6.401,6.401,
2022/09/06,09:24:13,-0.2580,35.356,0.034,0.065,52.915,993.934,-6.065,0.84,0.84,1.01,92.61,6.378,8.19,6.393,6.393,
2022/09/06,09:24:13,-0.2580,35.268,0.034,0.065,53.031,993.964,-6.034,0.54,0.54,-0.20,92.68,6.383,8.20,6.398,6.398,
2022/09/06,09:24:13,-0.2580,35.171,0.034,0.065,53.173,993.998,-6.001,0.54,0.54,-0.40,92.72,6.386,8.20,6.401,6.401,
2022/09/06,09:24:13,-0.2580,35.086,0.034,0.065,53.188,994.028,-5.971,0.52,0.52,-0.35,92.78,6.391,8.20,6.407,6.406,
2022/09/06,09:24:13,-0.2365,35.032,0.034,0.065,53.240,994.046,-5.953,0.68,0.68,0.33,92.86,6.398,8.20,6.413,6.413,
2022/09/06,09:24:13,-0.2365,35.024,0.034,0.065,53.539,994.049,-5.950,0.74,0.74,0.50,92.86,6.401,8.20,6.416,6.416,
2022/09/06,09:24:13,-0.2365,35.026,0.034,0.065,53.228,994.048,-5.951,0.50,0.50,-0.56,92.92,6.407,8.20,6.422,6.422,
2022/09/06,09:24:13,-0.2365,35.028,0.034,0.065,53.356,994.048,-5.951,0.59,0.59,-0.32,92.97,6.412,8.21,6.428,6.427,
2022/09/06,09:24:14,-0.2365,35.023,0.034,0.065,53.344,994.049,-5.950,0.68,0.68,0.05,93.01,6.416,8.20,6.431,6.431,
2022/09/06,09:24:14,-0.2365,35.009,0.034,0.065,53.374,994.054,-5.945,0.68,0.68,0.23,92.93,6.410,8.20,6.425,6.425,
2022/09/06,09:24:14,-0.2365,35.001,0.034,0.065,53.414,994.057,-5.942,0.86,0.86,1.10,92.94,6.408,8.22,6.424,6.423,
2022/09/06,09:24:14,-0.2365,34.999,0.034,0.065,53.430,994.057,-5.942,0.53,0.53,-0.52,92.92,6.406,8.22,6.421,6.420,
2022/09/06,09:24:14,-0.2365,35.016,0.034,0.065,53.443,994.052,-5.947,0.62,0.62,0.18,92.76,6.392,8.20,6.408,6.407,
2022/09/06,09:24:14,-0.2580,35.035,0.034,0.065,53.327,994.045,-5.954,0.72,0.72,0.55,92.53,6.375,8.20,6.390,6.390,
2022/09/06,09:24:14,-0.2580,35.055,0.034,0.065,53.405,994.038,-5.961,0.54,0.54,-0.55,92.31,6.363,8.22,6.378,6.378,
2022/09/06,09:24:14,-0.2365,35.068,0.034,0.065,53.230,994.034,-5.965,0.56,0.56,-0.38,92.32,6.367,8.20,6.382,6.382,
2022/09/06,09:24:14,-0.2365,35.059,0.034,0.065,53.317,994.037,-5.962,0.63,0.63,0.04,92.33,6.373,8.22,6.388,6.388,
2022/09/06,09:24:14,-0.2365,35.044,0.034,0.065,53.302,994.042,-5.957,0.83,0.83,1.26,92.39,6.381,8.20,6.397,6.396,
2022/09/06,09:24:15,-0.2365,35.042,0.034,0.065,53.433,994.043,-5.956,0.56,0.56,0.05,92.35,6.382,8.21,6.397,6.397,
2022/09/06,09:24:15,-0.2365,35.048,0.034,0.065,53.378,994.041,-5.958,0.57,0.57,-0.14,92.36,6.385,8.20,6.401,6.400,
2022/09/06,09:24:15,-0.2365,35.039,0.034,0.065,53.243,994.044,-5.955,0.45,0.45,-0.63,92.35,6.386,8.20,6.401,6.401,
2022/09/06,09:24:15,-0.2365,35.009,0.034,0.065,53.486,994.054,-5.945,0.78,0.78,5.09,92.58,6.405,8.20,6.420,6.420,
2022/09/06,09:24:15,-0.2365,34.982,0.034,0.065,53.379,994.063,-5.936,0.57,0.57,5.33,92.85,6.426,8.22,6.441,6.441,
2022/09/06,09:24:15,0.0215,34.373,11.211,22.548,18692.960,1002.540,2.540,0.16,0.16,127.89,91.26,6.009,8.20,6.023,6.023,
2022/09/06,09:24:15,-0.1075,31.702,26.567,47.066,41017.691,1014.842,14.843,0.91,0.91,31.18,92.94,5.886,8.20,5.901,5.901,
2022/09/06,09:24:15,-0.1290,29.715,26.024,44.557,40369.629,1015.107,15.108,1.14,1.14,8.08,95.57,6.249,8.22,6.267,6.267,
2022/09/06,09:24:15,-0.1290,28.602,26.694,44.650,41371.193,1015.970,15.970,1.21,1.21,2.88,97.37,6.439,8.20,6.458,6.458,
2022/09/06,09:24:15,-0.1290,28.020,27.069,44.718,41932.364,1016.437,16.437,1.21,1.21,1.59,98.25,6.528,8.20,6.547,6.547,
2022/09/06,09:24:16,-0.1075,27.717,27.236,44.708,42186.274,1016.657,16.658,1.22,1.22,1.31,98.85,6.582,8.20,6.602,6.602,
2022/09/06,09:24:16,-0.0860,27.554,27.456,44.892,42503.995,1016.874,16.874,1.18,1.18,1.22,99.20,6.609,8.21,6.628,6.628,
2022/09/06,09:24:16,-0.0860,27.470,27.626,45.070,42746.444,1017.028,17.028,1.15,1.15,1.13,99.45,6.619,8.22,6.639,6.639,
2022/09/06,09:24:16,-0.0860,27.430,27.532,44.898,42619.325,1016.970,16.970,1.16,1.16,1.08,99.67,6.641,8.20,6.660,6.660,
2022/09/06,09:24:16,-0.0860,27.417,27.478,44.808,42545.315,1016.933,16.934,1.14,1.14,1.05,99.78,6.661,8.20,6.680,6.680,
2022/09/06,09:24:16,-0.1075,27.447,27.533,44.914,42619.538,1016.965,16.966,1.19,1.19,1.01,99.47,6.646,8.22,6.666,6.666,
2022/09/06,09:24:16,-0.0860,27.479,27.586,45.019,42690.367,1016.995,16.995,1.20,1.20,1.02,99.33,6.638,8.20,6.657,6.657,
2022/09/06,09:24:16,-0.0860,27.485,27.569,44.999,42666.276,1016.980,16.981,1.24,1.24,1.00,99.39,6.640,8.20,6.659,6.660,
2022/09/06,09:24:16,-0.0645,27.463,27.580,44.997,42683.886,1016.996,16.996,1.19,1.19,1.08,99.45,6.641,8.20,6.661,6.661,
2022/09/06,09:24:16,-0.0645,27.477,27.549,44.963,42639.501,1016.968,16.968,1.22,1.22,1.06,99.61,6.653,8.19,6.672,6.673,
2022/09/06,09:24:17,-0.0860,27.489,27.605,45.055,42716.039,1017.006,17.006,1.21,1.21,1.06,99.65,6.655,8.21,6.674,6.674,
2022/09/06,09:24:17,-0.0645,27.493,27.631,45.098,42752.295,1017.024,17.025,1.25,1.25,1.06,99.75,6.665,8.20,6.684,6.684,
2022/09/06,09:24:17,-0.0645,27.485,27.678,45.159,42817.995,1017.062,17.062,1.25,1.25,1.05,99.94,6.680,8.22,6.700,6.700,
2022/09/06,09:24:17,-0.0645,27.476,27.660,45.125,42793.637,1017.051,17.052,1.30,1.30,1.05,99.79,6.670,8.19,6.689,6.690,
2022/09/06,09:24:17,-0.0645,27.494,27.555,44.987,42646.668,1016.967,16.968,1.30,1.30,1.06,99.54,6.658,8.22,6.677,6.677,
2022/09/06,09:24:17,-0.0645,27.521,27.511,44.945,42583.367,1016.926,16.926,1.22,1.22,1.08,99.57,6.664,8.20,6.683,6.683,
2022/09/06,09:24:17,-0.0645,27.574,27.459,44.914,42506.640,1016.870,16.870,1.24,1.24,1.05,99.41,6.657,8.20,6.676,6.677,
2022/09/06,09:24:17,-0.0645,27.618,27.501,45.013,42561.626,1016.887,16.888,1.23,1.23,1.04,99.41,6.656,8.23,6.675,6.676,
2022/09/06,09:24:17,-0.0645,27.622,27.354,44.801,42357.582,1016.776,16.776,1.20,1.20,1.01,99.62,6.676,8.20,6.695,6.696,
2022/09/06,09:24:17,-0.0860,27.599,27.273,44.662,42246.147,1016.722,16.723,1.21,1.21,1.05,99.71,6.682,8.20,6.702,6.702,
2022/09/06,09:24:18,-0.0645,27.572,27.184,44.509,42124.830,1016.664,16.665,1.21,1.21,1.08,99.79,6.686,8.21,6.706,6.706,
2022/09/06,09:24:18,-0.0860,27.597,27.130,44.450,42047.935,1016.616,16.617,1.19,1.19,1.08,99.57,6.671,8.20,6.691,6.691,
2022/09/06,09:24:18,-0.0860,27.586,27.102,44.399,42009.457,1016.598,16.599,1.21,1.21,1.04,99.46,6.664,8.20,6.683,6.684,
2022/09/06,09:24:18,-0.0860,27.566,27.084,44.356,41985.637,1016.591,16.591,1.21,1.21,1.01,99.21,6.645,8.20,6.664,6.665,
2022/09/06,09:24:18,-0.1075,27.553,27.152,44.445,42081.476,1016.646,16.647,1.21,1.21,1.00,99.24,6.646,8.22,6.665,6.666,
2022/09/06,09:24:18,-0.1075,27.552,27.153,44.446,42082.989,1016.647,16.648,1.22,1.22,1.02,99.42,6.664,8.22,6.684,6.684,
2022/09/06,09:24:18,-0.0860,27.542,27.208,44.519,42161.142,1016.692,16.693,1.29,1.29,1.02,99.57,6.679,8.23,6.699,6.699,
2022/09/06,09:24:18,-0.1075,27.524,27.276,44.603,42256.774,1016.749,16.749,1.27,1.27,1.01,99.85,6.702,8.19,6.722,6.722,
2022/09/06,09:24:18,-0.1075,27.522,27.286,44.615,42269.864,1016.756,16.757,1.21,1.21,1.02,99.98,6.715,8.22,6.734,6.735,
2022/09/06,09:24:18,-0.0860,27.517,27.311,44.648,42305.110,1016.777,16.777,1.19,1.19,1.00,99.92,6.710,8.20,6.730,6.730,
2022/09/06,09:24:19,-0.0860,27.519,27.351,44.708,42360.803,1016.806,16.807,1.21,1.21,0.99,99.82,6.700,8.21,6.719,6.720,
2022/09/06,09:24:19,-0.0645,27.513,27.364,44.722,42379.246,1016.818,16.818,1.18,1.18,0.96,99.84,6.701,8.22,6.721,6.721,
2022/09/06,09:24:19,-0.0645,27.495,27.393,44.749,42421.271,1016.845,16.846,1.21,1.21,0.97,99.91,6.709,8.22,6.728,6.729,
2022/09/06,09:24:19,-0.0645,27.440,27.440,44.772,42490.934,1016.898,16.898,1.24,1.24,1.01,100.05,6.719,8.22,6.739,6.739,
2022/09/06,09:24:19,-0.0430,27.385,27.457,44.750,42518.814,1016.928,16.928,1.25,1.25,1.02,100.16,6.728,8.20,6.747,6.748,
2022/09/06,09:24:19,-0.0430,27.344,27.492,44.766,42570.685,1016.967,16.967,1.22,1.22,1.00,100.11,6.724,8.22,6.743,6.744,
2022/09/06,09:24:19,-0.0430,27.302,27.538,44.796,42637.216,1017.014,17.015,1.23,1.23,0.96,99.87,6.704,8.19,6.723,6.724,
2022/09/06,09:24:19,-0.0215,27.266,27.604,44.863,42732.437,1017.076,17.076,1.26,1.26,0.94,99.68,6.684,8.19,6.703,6.704,
2022/09/06,09:24:19,-0.0430,27.248,27.584,44.817,42705.628,1017.066,17.066,1.21,1.21,0.94,99.49,6.670,8.21,6.690,6.690,
2022/09/06,09:24:19,-0.0215,27.245,27.569,44.793,42684.532,1017.055,17.056,1.21,1.21,0.91,99.59,6.679,8.20,6.698,6.699,
2022/09/06,09:24:20,-0.0215,27.248,27.471,44.654,42549.216,1016.982,16.982,1.18,1.18,0.90,99.62,6.682,8.21,6.702,6.702,
2022/09/06,09:24:20,-0.0430,27.253,27.353,44.486,42384.723,1016.891,16.892,1.21,1.21,0.94,99.57,6.682,8.20,6.702,6.702,
2022/09/06,09:24:20,-0.0430,27.261,27.316,44.438,42332.406,1016.861,16.861,1.21,1.21,0.91,99.57,6.683,8.20,6.703,6.703,
2022/09/06,09:24:20,-0.0430,27.262,27.265,44.364,42260.727,1016.822,16.822,1.38,1.38,0.94,99.56,6.681,8.19,6.700,6.701,
2022/09/06,09:24:20,-0.0430,27.299,27.233,44.348,42213.346,1016.787,16.787,1.62,1.62,0.90,99.58,6.683,8.20,6.703,6.703,
2022/09/06,09:24:20,-0.0645,27.339,27.202,44.337,42167.288,1016.751,16.751,1.51,1.51,0.90,99.38,6.674,8.20,6.693,6.693,
2022/09/06,09:24:20,-0.0645,27.358,27.203,44.354,42166.890,1016.746,16.746,1.30,1.30,0.87,99.29,6.671,8.18,6.691,6.691,
2022/09/06,09:24:20,-0.0645,27.371,27.225,44.398,42197.021,1016.758,16.758,1.35,1.35,0.94,99.46,6.682,8.20,6.701,6.702,
2022/09/06,09:24:20,-0.0645,27.382,27.237,44.426,42213.354,1016.764,16.764,1.29,1.29,1.01,99.49,6.683,8.20,6.702,6.703,
2022/09/06,09:24:20,-0.0860,27.382,27.274,44.479,42264.211,1016.791,16.792,1.29,1.29,1.00,99.41,6.674,8.20,6.694,6.694,
2022/09/06,09:24:21,-0.0860,27.367,27.283,44.479,42277.966,1016.803,16.803,1.21,1.21,1.00,99.26,6.663,8.20,6.683,6.683,
2022/09/06,09:24:21,-0.0860,27.363,27.280,44.471,42273.714,1016.802,16.802,1.29,1.29,0.99,99.29,6.669,8.20,6.688,6.688,
2022/09/06,09:24:21,-0.0860,27.366,27.320,44.533,42329.702,1016.831,16.831,1.25,1.25,0.99,99.09,6.657,8.18,6.676,6.677,
2022/09/06,09:24:21,-0.0860,27.384,27.324,44.555,42334.296,1016.828,16.829,1.19,1.19,0.94,99.09,6.656,8.20,6.676,6.676,
2022/09/06,09:24:21,-0.1075,27.403,27.323,44.569,42330.647,1016.821,16.822,1.21,1.21,1.01,99.03,6.649,8.22,6.669,6.669,
2022/09/06,09:24:21,-0.0860,27.424,27.299,44.551,42295.550,1016.797,16.797,1.23,1.23,1.00,99.06,6.649,8.20,6.668,6.668,
2022/09/06,09:24:21,-0.0860,27.437,27.300,44.564,42295.801,1016.793,16.794,1.23,1.23,1.05,99.06,6.646,8.20,6.666,6.666,
2022/09/06,09:24:21,-0.1075,27.450,27.352,44.650,42367.179,1016.828,16.829,1.23,1.23,1.02,99.14,6.648,8.20,6.667,6.668,
2022/09/06,09:24:21,-0.1075,27.449,27.330,44.619,42337.866,1016.813,16.813,1.24,1.24,1.02,99.10,6.644,8.20,6.663,6.664,
2022/09/06,09:24:21,-0.0860,27.446,27.318,44.599,42321.134,1016.805,16.805,1.21,1.21,0.99,98.98,6.634,8.20,6.653,6.653,
2022/09/06,09:24:22,-0.0860,27.451,27.309,44.590,42308.446,1016.796,16.797,1.24,1.24,0.96,98.93,6.628,8.19,6.648,6.648,
2022/09/06,09:24:22,-0.1075,27.432,27.343,44.623,42356.523,1016.827,16.828,1.21,1.21,1.04,98.95,6.627,8.19,6.646,6.646,
2022/09/06,09:24:22,-0.0860,27.420,27.347,44.618,42362.684,1016.834,16.834,1.24,1.24,1.00,98.85,6.618,8.22,6.638,6.638,
2022/09/06,09:24:22,-0.0860,27.401,27.380,44.650,42409.942,1016.865,16.865,1.28,1.28,1.01,98.88,6.618,8.18,6.638,6.638,
2022/09/06,09:24:22,-0.0860,27.403,27.377,44.649,42406.636,1016.862,16.863,1.24,1.24,1.01,98.92,6.623,8.18,6.642,6.642,
2022/09/06,09:24:22,-0.0860,27.402,27.386,44.659,42418.052,1016.869,16.869,1.31,1.31,1.00,98.98,6.629,8.20,6.648,6.649,
2022/09/06,09:24:22,-0.0645,27.388,27.305,44.530,42307.505,1016.813,16.813,1.51,1.51,1.01,98.92,6.631,8.20,6.650,6.651,
2022/09/06,09:24:22,-0.0430,27.384,27.242,44.433,42219.381,1016.767,16.767,1.58,1.58,1.06,98.89,6.637,8.22,6.656,6.656,
2022/09/06,09:24:22,-0.0645,27.382,27.184,44.347,42138.896,1016.724,16.724,1.54,1.54,1.06,99.12,6.661,8.20,6.680,6.681,
2022/09/06,09:24:22,-0.0645,27.380,27.210,44.383,42174.890,1016.744,16.744,1.52,1.52,1.06,99.16,6.667,8.22,6.686,6.686,
2022/09/06,09:24:23,-0.0430,27.369,27.251,44.434,42232.918,1016.778,16.778,1.46,1.46,1.02,98.94,6.650,8.20,6.670,6.670,
2022/09/06,09:24:23,-0.0430,27.348,27.289,44.472,42288.471,1016.814,16.814,1.54,1.54,1.04,98.86,6.640,8.20,6.660,6.660,
